,,,,,
EC2 INSTANCE,REGION :cn-north-1
InstanceID,Instance_State,InstanceName,Instance_Type,LaunchTime,Instance_Placement,VPC_Id,Contact,Environment,Project,Creator,Tier,Private IP Address,Public IP Address,Security Group,Key Name
vol-583a78c5,i-b61a2e0e,2016-11-15 06:23:51+00:00,attached,90,internetds_life_bq_app02,270,False,gp2,snap-faac91c9,True
vol-973b790a,i-4b1a2ef3,2016-11-15 06:30:44+00:00,attached,90,internetds_life_jsyq_app02,270,False,gp2,snap-37f0da04,True
vol-6d2b66f0,i-f9635441,2016-11-18 05:02:21+00:00,attached,90,abfinance_top20_nginx02,270,True,gp2,,True
vol-a52a6738,i-f9635441,2016-11-18 05:02:21+00:00,attached,10,abfinance_top20_nginx02,100,True,gp2,snap-ff1025cc,True
vol-78551be5,i-63f2c3db,2016-11-28 07:06:59+00:00,attached,90,abfinance_95569_app14,270,True,gp2,snap-91d4e0a2,True
vol-93521c0e,i-c4f2c37c,2016-11-28 07:06:04+00:00,attached,90,abfinance_95569_app32,270,True,gp2,snap-91d4e0a2,True
vol-8d521c10,i-61f2c3d9,2016-11-28 07:06:39+00:00,attached,10,abfinance_95569_app13,100,True,gp2,snap-1ce1c62f,True
vol-82521c1f,i-6ff2c3d7,2016-11-28 07:02:29+00:00,attached,10,abfinance_95569_app15,100,True,gp2,snap-1ce1c62f,True
vol-a7521c3a,i-6ff2c3d7,2016-11-28 07:02:29+00:00,attached,90,abfinance_95569_app15,270,True,gp2,snap-91d4e0a2,True
vol-df521c42,i-e6f5c45e,2016-11-28 07:06:24+00:00,attached,10,abfinance_95569_app18,100,True,gp2,snap-1ce1c62f,True
vol-d8521c45,i-83f2c33b,2016-11-28 07:09:23+00:00,attached,90,abfinance_95569_app16,270,True,gp2,snap-91d4e0a2,True
vol-cf521c52,i-b2f2c30a,2016-11-28 07:04:36+00:00,attached,90,abfinance_95569_app31,270,True,gp2,snap-91d4e0a2,True
vol-cb521c56,i-63f2c3db,2016-11-28 07:06:59+00:00,attached,10,abfinance_95569_app14,100,True,gp2,snap-1ce1c62f,True
vol-c7521c5a,i-83f2c33b,2016-11-28 07:09:23+00:00,attached,10,abfinance_95569_app16,100,True,gp2,snap-1ce1c62f,True
vol-fc521c61,i-b2f2c30a,2016-11-28 07:04:36+00:00,attached,10,abfinance_95569_app31,100,True,gp2,snap-1ce1c62f,True
vol-f9521c64,i-c4f2c37c,2016-11-28 07:06:04+00:00,attached,10,abfinance_95569_app32,100,True,gp2,snap-1ce1c62f,True
vol-fb521c66,i-e6f5c45e,2016-11-28 07:06:24+00:00,attached,90,abfinance_95569_app18,270,True,gp2,snap-91d4e0a2,True
vol-fa521c67,i-61f2c3d9,2016-11-28 07:06:39+00:00,attached,90,abfinance_95569_app13,270,True,gp2,snap-91d4e0a2,True
vol-e1521c7c,i-cbf2c373,2016-11-28 07:05:48+00:00,attached,10,abfinance_95569_app37,100,True,gp2,snap-1ce1c62f,True
vol-e0521c7d,i-cbf2c373,2016-11-28 07:05:48+00:00,attached,90,abfinance_95569_app37,270,True,gp2,snap-91d4e0a2,True
vol-e2521c7f,i-fdf5c445,2016-11-28 07:07:40+00:00,attached,10,abfinance_95569_app36,100,True,gp2,snap-1ce1c62f,True
vol-0f521c92,i-fdf5c445,2016-11-28 07:07:40+00:00,attached,90,abfinance_95569_app36,270,True,gp2,snap-91d4e0a2,True
vol-3d521ca0,i-8af2c332,2016-11-28 07:07:24+00:00,attached,90,abfinance_95569_app17,270,True,gp2,snap-91d4e0a2,True
vol-2a521cb7,i-8af2c332,2016-11-28 07:07:24+00:00,attached,10,abfinance_95569_app17,100,True,gp2,snap-1ce1c62f,True
vol-22e6a8bf,i-6b81b0d3,2016-11-30 02:21:12+00:00,attached,10,mgmt-bastion02,100,True,gp2,snap-ff1025cc,True
vol-b6e7a92b,i-6b81b0d3,2016-11-30 02:21:12+00:00,attached,90,mgmt-bastion02,270,True,gp2,,True
vol-ad357e30,i-5c9eade4,2016-12-07 09:41:10+00:00,attached,10,internetds_opsmon_DB02,100,True,gp2,snap-c93b11fa,True
vol-f7357e6a,i-5c9eade4,2016-12-07 09:41:10+00:00,attached,490,internetds_opsmon_DB02,2000,False,io1,snap-d2d0f8e1,True
vol-3d7338a0,i-8f6c4537,2016-12-08 05:54:23+00:00,attached,500,abfinance_db02,2000,False,io1,snap-fc3aca0d,True
vol-07713a9a,i-1f577ea7,2016-12-08 06:24:46+00:00,attached,500,abfinance_95569_db02,2000,False,io1,snap-e55779d6,True
vol-00767f4ca62b75452,i-0e65a206a03b82071,2016-12-08 08:34:55+00:00,attached,500,abfinance_top20_ubuntu_db2,2000,False,io1,snap-0eda54f517801aa4e,True
vol-0f4ddcedea875eb53,i-0e65a206a03b82071,2016-12-08 08:21:09+00:00,attached,10,abfinance_top20_ubuntu_db2,100,True,gp2,snap-b8e5bdb0,True
vol-5e4e6ddb,i-6599a85d,2016-09-23 07:25:27+00:00,attached,100,emailtest,300,False,gp2,,True
vol-6d4e6de8,i-6599a85d,2016-09-23 07:25:27+00:00,attached,50,emailtest,150,False,gp2,snap-f9ab95ca,True
vol-81153804,i-9e685ba6,2016-09-29 05:43:29+00:00,attached,90,abfinance_lcb_webview02,270,False,gp2,,True
vol-9e15381b,i-89685bb1,2016-09-29 05:43:29+00:00,attached,90,abfinance_lcb_webview01,270,False,gp2,,True
vol-a7153822,i-b8685b80,2016-09-29 05:32:29+00:00,attached,10,abfinance_nat01,100,True,gp2,snap-f880e3f0,True
vol-d0153855,i-9e685ba6,2016-09-29 05:43:29+00:00,attached,10,abfinance_lcb_webview02,100,True,gp2,snap-2d492c25,True
vol-e6153863,i-89685bb1,2016-09-29 05:43:29+00:00,attached,10,abfinance_lcb_webview01,100,True,gp2,snap-2d492c25,True
vol-2a1439af,i-41685b79,2016-09-29 06:02:35+00:00,attached,10,abfinance_lcb_production01,100,True,gp2,snap-2d492c25,True
vol-411439c4,i-54685b6c,2016-09-29 06:08:46+00:00,attached,90,abfinance_lcb_sales01,270,False,gp2,,True
vol-4d1439c8,i-41685b79,2016-09-29 06:02:35+00:00,attached,90,abfinance_lcb_production01,270,False,gp2,,True
vol-82173a07,i-54685b6c,2016-09-29 06:08:46+00:00,attached,10,abfinance_lcb_sales01,100,True,gp2,snap-2d492c25,True
vol-80efc205,i-b652618e,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app04,270,False,gp2,,True
vol-f0efc275,i-a352619b,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app03,100,True,gp2,snap-2d492c25,True
vol-15efc290,i-b752618f,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app05,100,True,gp2,snap-2d492c25,True
vol-14efc291,i-a1526199,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app02,100,True,gp2,snap-2d492c25,True
vol-16efc293,i-a1526199,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app02,270,False,gp2,,True
vol-11efc294,i-b8526180,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app06,100,True,gp2,snap-2d492c25,True
vol-13efc296,i-b8526180,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app06,270,False,gp2,,True
vol-19efc29c,i-ba526182,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app08,100,True,gp2,snap-2d492c25,True
vol-18efc29d,i-b9526181,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app07,270,False,gp2,,True
vol-3fefc2ba,i-ba526182,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app08,270,False,gp2,,True
vol-3eefc2bb,i-b752618f,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app05,270,False,gp2,,True
vol-3aefc2bf,i-a352619b,2016-09-29 08:08:11+00:00,attached,90,abfinance_95569_app03,270,False,gp2,,True
vol-40efc2c5,i-b9526181,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app07,100,True,gp2,snap-2d492c25,True
vol-43efc2c6,i-b652618e,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app04,100,True,gp2,snap-2d492c25,True
vol-4defc2c8,i-a0526198,2016-09-29 08:08:11+00:00,attached,10,abfinance_95569_app01,100,True,gp2,snap-2d492c25,True
vol-55a18cd0,i-6b340753,2016-09-30 02:12:41+00:00,attached,10,test_internetds_nat01,100,True,gp2,snap-f880e3f0,True
vol-0bbc918e,i-a0526198,2016-10-26 07:38:03+00:00,attached,90,abfinance_95569_app01,270,False,gp2,,True
vol-c88da04d,i-fe2516c6,2016-09-30 04:07:53+00:00,attached,90,uat_internetds_front_app02,270,True,gp2,,True
vol-0b8da08e,i-fe2516c6,2016-09-30 04:07:53+00:00,attached,10,uat_internetds_front_app02,100,True,gp2,snap-2d492c25,True
vol-218da0a4,i-ae241796,2016-09-30 04:15:22+00:00,attached,10,uat_internetds_health_app02,100,True,gp2,snap-2d492c25,True
vol-818ca104,i-ae241796,2016-09-30 04:15:22+00:00,attached,90,uat_internetds_health_app02,270,True,gp2,,True
vol-838ca106,i-d82516e0,2016-09-30 04:16:27+00:00,attached,300,dev_internetds_epolicy_app01,900,True,gp2,snap-0963493a,True
vol-998ca11c,i-ab251693,2016-09-30 04:17:46+00:00,attached,90,uat_internetds_opsmon_app02,270,True,gp2,,True
vol-ea8ca16f,i-ba241782,2016-09-30 04:23:40+00:00,attached,10,uat_internetds_mid02,100,True,gp2,snap-2d492c25,True
vol-0d8ca188,i-ae251696,2016-09-30 04:16:27+00:00,attached,300,sim_internetds_epolicy_app01,900,True,gp2,snap-0963493a,True
vol-0c8ca189,i-d92516e1,2016-09-30 04:16:27+00:00,attached,300,dat_internetds_epolicy_app01,900,True,gp2,snap-0963493a,True
vol-098ca18c,i-ab251693,2016-09-30 04:17:46+00:00,attached,10,uat_internetds_opsmon_app02,100,True,gp2,snap-2d492c25,True
vol-1c8ca199,i-af251697,2016-09-30 04:16:27+00:00,attached,300,uat_internetds_epolicy_app01,900,True,gp2,snap-0963493a,True
vol-348ca1b1,i-ba241782,2016-09-30 04:23:40+00:00,attached,90,uat_internetds_mid02,270,True,gp2,,True
vol-dc8fa259,i-00241738,2016-09-30 04:30:27+00:00,attached,10,uat_internetds_life_app01,100,True,gp2,snap-2d492c25,True
vol-e78fa262,i-00241738,2016-09-30 04:30:27+00:00,attached,90,uat_internetds_life_app01,270,True,gp2,,True
vol-4c84a9c9,i-2e281b16,2016-09-30 06:23:01+00:00,attached,10,dev_internetds_front_app01,100,True,gp2,snap-2d492c25,True
vol-cd87aa48,i-2e281b16,2016-09-30 06:23:01+00:00,attached,90,dev_internetds_front_app01,270,True,gp2,,True
vol-5287aad7,i-08281b30,2016-09-30 06:32:21+00:00,attached,10,dev_internetds_life_app01,100,True,gp2,snap-2d492c25,True
vol-a486ab21,i-08281b30,2016-09-30 06:32:21+00:00,attached,90,dev_internetds_life_app01,270,True,gp2,,True
vol-3486abb1,i-05281b3d,2016-09-30 06:43:11+00:00,attached,90,dev_internetds_health_app01,270,True,gp2,,True
vol-7286abf7,i-c4281bfc,2016-09-30 06:48:01+00:00,attached,10,dev_internetds_opsmon_app01,100,True,gp2,snap-2d492c25,True
vol-8581ac00,i-05281b3d,2016-09-30 06:43:11+00:00,attached,10,dev_internetds_health_app01,100,True,gp2,snap-2d492c25,True
vol-9581ac10,i-c4281bfc,2016-09-30 06:48:01+00:00,attached,90,dev_internetds_opsmon_app01,270,True,gp2,,True
vol-a29db027,i-392d1e01,2016-09-30 07:41:05+00:00,attached,10,dev_internetds_mid01,100,True,gp2,snap-2d492c25,True
vol-ce9db04b,i-392d1e01,2016-09-30 07:41:05+00:00,attached,90,dev_internetds_mid01,270,True,gp2,,True
vol-f19db074,i-322d1e0a,2016-09-30 07:45:52+00:00,attached,90,dev_internetds_datax_app01,270,True,gp2,,True
vol-2a9db0af,i-322d1e0a,2016-09-30 07:45:52+00:00,attached,10,dev_internetds_datax_app01,100,True,gp2,snap-2d492c25,True
vol-729db0f7,i-062d1e3e,2016-09-30 07:56:54+00:00,attached,10,uat_internetds_datax_app02,100,True,gp2,snap-2d492c25,True
vol-d79cb152,i-062d1e3e,2016-09-30 07:56:54+00:00,attached,90,uat_internetds_datax_app02,270,True,gp2,,True
vol-5d6940d8,i-d8615ce0,2016-10-08 09:27:55+00:00,attached,10,abfinance_db01,100,True,gp2,snap-11ccf119,True
vol-f0567f75,i-04330e3c,2016-10-09 01:53:10+00:00,attached,50,test_epolicy_mail01,150,False,gp2,snap-f9ab95ca,True
vol-74567ff1,i-04330e3c,2016-10-09 01:53:10+00:00,attached,300,test_epolicy_mail01,900,False,gp2,,True
vol-41644cc4,i-1eb28f26,2016-10-11 03:15:11+00:00,attached,90,uat_internetds_datax_app1,270,True,gp2,,True
vol-ab654d2e,i-1eb28f26,2016-10-11 03:15:11+00:00,attached,8,uat_internetds_datax_app1,100,True,gp2,snap-ff1025cc,True
vol-13745c96,i-d1a598e9,2016-10-11 06:39:04+00:00,attached,10,dev_internetds_datax_app03,100,True,gp2,snap-611d2f52,True
vol-50745cd5,i-d1a598e9,2016-10-11 06:39:04+00:00,attached,90,dev_internetds_datax_app03,270,True,gp2,snap-a7486e94,True
vol-323702b7,i-15dfe02d,2016-10-19 06:00:53+00:00,attached,10,abfinance_top20_ubuntu_app1,100,True,gp2,snap-b8e5bdb0,True
vol-7b3702fe,i-1adfe022,2016-10-19 06:00:53+00:00,attached,10,abfinance_top20_ubuntu_app2,100,True,gp2,snap-b8e5bdb0,True
vol-7a3702ff,i-1adfe022,2016-10-19 06:00:53+00:00,attached,90,abfinance_top20_ubuntu_app2,270,False,gp2,,True
vol-85360300,i-15dfe02d,2016-10-19 06:00:53+00:00,attached,90,abfinance_top20_ubuntu_app1,270,False,gp2,,True
vol-8a31040f,i-05e23b84c4048734b,2016-12-08 08:30:40+00:00,attached,90,abfinance_top20_ubuntu_db1,270,False,gp2,,True
vol-1b31049e,i-b0dee188,2016-10-19 06:15:25+00:00,attached,10,abfinance_top20_ubuntu_db1_old,100,True,gp2,snap-b8e5bdb0,True
vol-1a31049f,i-b0dee188,2016-12-08 07:52:18+00:00,attached,500,abfinance_top20_ubuntu_db1_old,20000,False,io1,,True
vol-88c6f30d,i-8099a6b8,2016-10-20 07:56:46+00:00,attached,10,internetds_dmz_nginx01,100,True,gp2,snap-ff1025cc,True
vol-a7c6f322,i-8099a6b8,2016-10-20 07:56:46+00:00,attached,90,internetds_dmz_nginx01,270,False,gp2,,True
vol-b8ccf93d,i-a794ab9f,2016-10-20 09:08:14+00:00,attached,90,internetds_front_nginx01,270,False,gp2,,True
vol-cfccf94a,i-a794ab9f,2016-10-20 09:08:14+00:00,attached,10,internetds_front_nginx01,100,True,gp2,snap-ff1025cc,True
vol-33ccf9b6,i-0194ab39,2016-10-20 09:17:21+00:00,attached,90,internetds_front_zkp_app01,270,False,gp2,,True
vol-c1cffa44,i-0194ab39,2016-10-20 09:17:21+00:00,attached,10,internetds_front_zkp_app01,100,True,gp2,snap-ff1025cc,True
vol-e4b98c61,i-d187b8e9,2016-10-20 13:30:17+00:00,attached,8,internetds_front_dsjr_app01,100,True,gp2,snap-ff1025cc,True
vol-f3b98c76,i-9c87b8a4,2016-10-20 13:26:54+00:00,attached,8,internetds_life_jsyq_app01,100,True,gp2,snap-ff1025cc,True
vol-f2b98c77,i-9c87b8a4,2016-10-20 13:26:54+00:00,attached,100,internetds_life_jsyq_app01,300,True,gp2,,True
vol-00b98c85,i-0187b839,2016-10-20 13:28:11+00:00,attached,8,internetds_life_bdgl_app01,100,True,gp2,snap-ff1025cc,True
vol-0cb98c89,i-d187b8e9,2016-10-20 13:30:17+00:00,attached,100,internetds_front_dsjr_app01,300,True,gp2,,True
vol-0fb98c8a,i-1786b92f,2016-10-20 13:30:36+00:00,attached,8,internetds_front_mq_app01,100,True,gp2,snap-ff1025cc,True
vol-56b98cd3,i-1186b929,2016-10-20 13:29:55+00:00,attached,100,internetds_life_xqyhb_app01,300,True,gp2,,True
vol-6cb98ce9,i-0a87b832,2016-10-20 13:29:24+00:00,attached,8,internetds_life_bq_app01,100,True,gp2,snap-ff1025cc,True
vol-80b88d05,i-0187b839,2016-10-20 13:28:11+00:00,attached,100,internetds_life_bdgl_app01,300,True,gp2,,True
vol-89b88d0c,i-0a87b832,2016-10-20 13:29:24+00:00,attached,100,internetds_life_bq_app01,300,True,gp2,,True
vol-a7b88d22,i-1186b929,2016-10-20 13:29:55+00:00,attached,8,internetds_life_xqyhb_app01,100,True,gp2,snap-ff1025cc,True
vol-a1b88d24,i-1786b92f,2016-10-20 13:30:36+00:00,attached,100,internetds_front_mq_app01,300,True,gp2,,True
vol-3d695db8,i-d75967ef,2016-10-21 08:16:03+00:00,attached,90,internetds_opsmon_app01,270,False,gp2,,True
vol-9c6a5e19,i-d75967ef,2016-10-21 08:16:03+00:00,attached,10,internetds_opsmon_app01,100,True,gp2,snap-ff1025cc,True
vol-aa6a5e2f,i-dc5967e4,2016-10-21 08:21:54+00:00,attached,490,internetds_opsmon_MongoDB01-old,20000,False,io1,,True
vol-db6a5e5e,i-de5967e6,2016-10-21 08:21:54+00:00,attached,10,internetds_opsmon_MongoDB03-old,500,True,io1,snap-ff1025cc,True
vol-e26a5e67,i-10566828,2016-10-21 08:25:07+00:00,attached,10,internetds_opsmon_DB01-old,500,True,io1,snap-ff1025cc,True
vol-e86a5e6d,i-dd5967e5,2016-10-21 08:21:54+00:00,attached,10,internetds_opsmon_MongoDB02-old,500,True,io1,snap-ff1025cc,True
vol-0d6a5e88,i-dc5967e4,2016-10-21 08:21:54+00:00,attached,10,internetds_opsmon_MongoDB01-old,500,True,io1,snap-ff1025cc,True
vol-196a5e9c,i-de5967e6,2016-10-21 08:21:54+00:00,attached,490,internetds_opsmon_MongoDB03-old,20000,False,io1,,True
vol-186a5e9d,i-dd5967e5,2016-10-21 08:21:54+00:00,attached,490,internetds_opsmon_MongoDB02-old,20000,False,io1,,True
vol-7f6a5efa,i-10566828,2016-10-21 08:25:07+00:00,attached,490,internetds_opsmon_DB01-old,20000,False,io1,,True
vol-9854601d,i-985668a0,2016-10-21 08:46:53+00:00,attached,10,internetds_front_yyzc_app01,100,True,gp2,snap-ff1025cc,True
vol-ab54602e,i-985668a0,2016-10-21 08:46:53+00:00,attached,90,internetds_front_yyzc_app01,270,False,gp2,,True
vol-a855612d,i-4257697a,2016-10-21 08:55:38+00:00,attached,10,internetds_nat01,100,True,gp2,snap-f880e3f0,True
vol-429aaec7,i-3bead403,2016-10-23 11:15:01+00:00,attached,10,internetds_life_xqyhb_app03,100,True,gp2,snap-ff1025cc,True
vol-d89baf5d,i-3bead403,2016-10-23 11:15:01+00:00,attached,90,internetds_life_xqyhb_app03,270,False,gp2,,True
vol-5c87b3d9,i-a3e9d79b,2016-10-23 12:29:48+00:00,attached,10,internetds_datax_yc_app01,100,True,gp2,snap-ff1025cc,True
vol-5f87b3da,i-3ce8d604,2016-10-23 12:29:48+00:00,attached,90,internetds_datax_app01,270,False,gp2,,True
vol-9e80b41b,i-3ce8d604,2016-10-23 12:29:48+00:00,attached,10,internetds_datax_app01,100,True,gp2,snap-ff1025cc,True
vol-b780b432,i-a3e9d79b,2016-10-23 12:29:48+00:00,attached,90,internetds_datax_yc_app01,270,False,gp2,,True
vol-234176a6,i-4cc5fb74,2016-10-24 05:11:37+00:00,attached,100,mgmt_bastion01,300,False,gp2,,True
vol-654176e0,i-4cc5fb74,2016-10-24 05:11:37+00:00,attached,10,mgmt_bastion01,100,True,gp2,snap-11ccf119,True
vol-533f08d6,i-bfba8487,2016-10-24 09:16:02+00:00,attached,1000,internetds_epolicy_app02,3000,False,gp2,,True
vol-523f08d7,i-beba8486,2016-10-24 09:16:02+00:00,attached,100,internetds_epolicy_app01,300,True,gp2,snap-0963493a,True
vol-a03e0925,i-beba8486,2016-10-24 09:16:02+00:00,attached,1000,internetds_epolicy_app01,3000,False,gp2,,True
vol-a33e0926,i-bfba8487,2016-10-24 09:16:02+00:00,attached,100,internetds_epolicy_app02,300,True,gp2,snap-0963493a,True
vol-eb3c0b6e,i-b0b88688,2016-10-24 09:50:29+00:00,attached,50,internetds_dmz_email01,150,True,gp2,snap-f9ab95ca,True
vol-263c0ba3,i-b0b88688,2016-10-24 09:50:29+00:00,attached,600,internetds_dmz_email01,1800,False,gp2,,True
vol-058cbb80,i-80546db8,2016-10-26 00:53:15+00:00,attached,10,abfinance_95569_db01,100,True,gp2,snap-891131ba,True
vol-2ca494a9,i-08b18930,2016-11-02 03:03:36+00:00,attached,1000,internetds_epolicy_app05,3000,False,gp2,snap-c7e4d6f4,True
vol-2fa494aa,i-09b18931,2016-11-02 03:03:36+00:00,attached,100,internetds_epolicy_app06,300,True,gp2,snap-42dbef71,True
vol-33a494b6,i-09b18931,2016-11-02 03:03:36+00:00,attached,1000,internetds_epolicy_app06,3000,False,gp2,snap-c7e4d6f4,True
vol-59a494dc,i-08b18930,2016-11-02 03:03:36+00:00,attached,100,internetds_epolicy_app05,300,True,gp2,snap-42dbef71,True
vol-f2caf977,i-9c350ea4,2016-11-04 08:00:12+00:00,attached,100,yc_internetds_front_dsjr_app01,300,True,gp2,snap-8e7a8fc0,True
vol-39caf9bc,i-4e350e76,2016-11-04 08:05:35+00:00,attached,100,yc_internetds_life_bdgl_app01,300,True,gp2,snap-0b0efcfa,True
vol-69caf9ec,i-9c350ea4,2016-11-04 08:00:12+00:00,attached,8,yc_internetds_front_dsjr_app01,100,True,gp2,snap-83a85672,True
vol-82c9fa07,i-3e350e06,2016-11-04 08:04:42+00:00,attached,100,yc_internetds_life_xqyhb_app03,300,True,gp2,snap-4e28007d,True
vol-8ec9fa0b,i-4e350e76,2016-11-04 08:05:35+00:00,attached,8,yc_internetds_life_bdgl_app01,100,True,gp2,snap-7b98b348,True
vol-cac9fa4f,i-48350e70,2016-11-04 08:08:31+00:00,attached,10,yc_internetds_front_nginx01,100,True,gp2,snap-059cba36,True
vol-dac9fa5f,i-3e350e06,2016-11-04 08:04:42+00:00,attached,8,yc_internetds_life_xqyhb_app03,100,True,gp2,snap-54ef01a5,True
vol-eec9fa6b,i-57350e6f,2016-11-04 08:09:52+00:00,attached,90,yc_internetds_front_zkp_app01,270,False,gp2,snap-a38dc5ab,True
vol-f1c9fa74,i-98360da0,2016-11-04 08:11:42+00:00,attached,8,yc_internetds_front_mq_app01,100,True,gp2,snap-df0c38ec,True
vol-0dc9fa88,i-57350e6f,2016-11-04 08:09:52+00:00,attached,10,yc_internetds_front_zkp_app01,100,True,gp2,snap-29220821,True
vol-1ec9fa9b,i-fe350ec6,2016-11-04 08:07:00+00:00,attached,8,yc_internetds_life_jsyq_app01,100,True,gp2,snap-e0744ad3,True
vol-22c9faa7,i-98360da0,2016-11-04 08:11:42+00:00,attached,100,yc_internetds_front_mq_app01,300,True,gp2,snap-e0fc0811,True
vol-35c9fab0,i-fe350ec6,2016-11-04 08:07:00+00:00,attached,100,yc_internetds_life_jsyq_app01,300,True,gp2,snap-f6e8c7c5,True
vol-32c9fab7,i-48350e70,2016-11-04 08:08:31+00:00,attached,90,yc_internetds_front_nginx01,270,False,gp2,snap-21f4d512,True
vol-6a407def,i-515a6069,2016-11-08 07:41:52+00:00,attached,10,abfinance_lcb_admin01,100,True,gp2,snap-226e99d3,True
vol-00437e85,i-515a6069,2016-11-08 07:41:52+00:00,attached,90,abfinance_lcb_admin01,270,False,gp2,snap-932509a0,True
vol-68d5eaed,i-b770748f,2016-11-14 02:35:04+00:00,attached,90,abfinance_95569_qyyxapp04,270,False,gp2,,True
vol-93d4eb16,i-b770748f,2016-11-14 02:35:04+00:00,attached,10,abfinance_95569_qyyxapp04,100,True,gp2,snap-f52415c6,True
vol-92d4eb17,i-b670748e,2016-11-14 02:35:04+00:00,attached,90,abfinance_95569_qyyxapp03,270,False,gp2,,True
vol-9ad4eb1f,i-b570748d,2016-11-14 02:35:04+00:00,attached,10,abfinance_95569_qyyxapp02,100,True,gp2,snap-f52415c6,True
vol-a5d4eb20,i-b470748c,2016-11-14 02:35:04+00:00,attached,90,abfinance_95569_qyyxapp01,270,False,gp2,,True
vol-bed4eb3b,i-b570748d,2016-11-14 02:35:04+00:00,attached,90,abfinance_95569_qyyxapp02,270,False,gp2,,True
vol-c0d4eb45,i-b670748e,2016-11-14 02:35:04+00:00,attached,10,abfinance_95569_qyyxapp03,100,True,gp2,snap-f52415c6,True
vol-dfd4eb5a,i-b470748c,2016-11-14 02:35:04+00:00,attached,10,abfinance_95569_qyyxapp01,100,True,gp2,snap-f52415c6,True
vol-695f61ec,i-5b333763,2016-11-15 05:59:04+00:00,attached,10,yc_internetds_life_loadrunner1,100,True,gp2,snap-f52415c6,True
vol-835c6206,i-5b333763,2016-11-15 05:59:04+00:00,attached,90,yc_internetds_life_loadrunner1,270,False,gp2,,True
vol-550638d0,i-8feeeab7,2016-11-16 02:52:39+00:00,attached,10,internetds_life_wzyhdz_ftp,100,True,gp2,snap-f52415c6,True
vol-7b0739fe,i-8feeeab7,2016-11-16 02:52:39+00:00,attached,90,internetds_life_wzyhdz_ftp,270,False,gp2,,True
vol-b5033d30,i-66eaee5e,2016-11-16 03:08:37+00:00,attached,10,test_internetds_life_wzyhdz_ftp,100,True,gp2,snap-f52415c6,True
vol-d9033d5c,i-66eaee5e,2016-11-16 03:08:37+00:00,attached,90,test_internetds_life_wzyhdz_ftp,270,False,gp2,,True
vol-0d340d88,i-98696ea0,2016-11-18 03:13:34+00:00,attached,90,yc_internetds_life_loadrunner3,270,True,gp2,,True
vol-1b340d9e,i-4b6a6d73,2016-11-18 03:15:27+00:00,attached,90,yc_internetds_life_loadrunner2,270,True,gp2,,True
vol-34340db1,i-93696eab,2016-11-18 03:15:50+00:00,attached,10,yc_internetds_life_loadrunner5,100,True,gp2,snap-ff1025cc,True
vol-37340db2,i-93696eab,2016-11-18 03:15:50+00:00,attached,90,yc_internetds_life_loadrunner5,270,True,gp2,,True
vol-62340de7,i-69696e51,2016-11-18 03:16:08+00:00,attached,10,yc_internetds_life_loadrunner4,100,True,gp2,snap-ff1025cc,True
vol-7f340dfa,i-69696e51,2016-11-18 03:16:08+00:00,attached,90,yc_internetds_life_loadrunner4,270,True,gp2,,True
vol-82370e07,i-98696ea0,2016-11-18 03:13:34+00:00,attached,10,yc_internetds_life_loadrunner3,100,True,gp2,snap-ff1025cc,True
vol-95370e10,i-4b6a6d73,2016-11-18 03:15:27+00:00,attached,10,yc_internetds_life_loadrunner2,100,True,gp2,snap-ff1025cc,True
vol-ca2c154f,i-21757219,2016-11-18 05:01:58+00:00,attached,10,abfinance_top20_nginx01,100,True,gp2,snap-ff1025cc,True
vol-ff2c157a,i-21757219,2016-11-18 05:01:58+00:00,attached,90,abfinance_top20_nginx01,270,True,gp2,,True
vol-0f261f8a,i-907e79a8,2016-11-18 07:23:53+00:00,attached,100,yc_internetds_life_xqyhb_app06,300,True,gp2,snap-4e28007d,True
vol-09261f8c,i-967e79ae,2016-11-18 07:24:03+00:00,attached,100,yc_internetds_life_xqyhb_app04,300,True,gp2,snap-4e28007d,True
vol-26261fa3,i-967e79ae,2016-11-18 07:24:03+00:00,attached,8,yc_internetds_life_xqyhb_app04,100,True,gp2,snap-54ef01a5,True
vol-21261fa4,i-6c7f7854,2016-11-18 07:24:11+00:00,attached,100,yc_internetds_life_xqyhb_app05,300,True,gp2,snap-4e28007d,True
vol-30261fb5,i-907e79a8,2016-11-18 07:23:53+00:00,attached,8,yc_internetds_life_xqyhb_app06,100,True,gp2,snap-54ef01a5,True
vol-6c261fe9,i-6c7f7854,2016-11-18 07:24:11+00:00,attached,8,yc_internetds_life_xqyhb_app05,100,True,gp2,snap-54ef01a5,True
